TimeStamp (sec), activityIdx, lapIdx, pointIdx, ElapsedTime (sec), Horizontal (meters), Stroke500mPace (sec/500m), Cadence (strokes/min), HRCur (bpm), Power (watts), Calories (kCal), Speed (m/sec), StrokeCount, StrokeDistance (meters), DriveLength (meters), DriveTime (ms), StrokeRecoveryTime (ms), WorkPerStroke (joules), AverageDriveForce (lbs), PeakDriveForce (lbs), DragFactor, ElapsedTimeAtDrive (sec), HorizontalAtDrive (meters), WorkoutType, IntervalType, WorkoutState, RowingState, WorkoutDurationType, WorkoutIntervalCount
1496171397.3492162, 0, 1, 111, 342.3, 1286.4, 129.19, 20, 150, 164, 77, 3.885, 112, 11.48, 1.39, 700, 2060, 485.3, 93.2, 166.9, 96, 339.25, 1274.5, 3, 1, 1, 1, 128, 1
1496171400.2897556, 0, 1, 112, 345.22, 1297.8, 128.3, 20, 150, 168, 77, 3.912, 113, 11.61, 1.42, 710, 2050, 497.9, 90.7, 159.6, 96, 342.3, 1286.4, 3, 1, 1, 1, 128, 1
1496171403.219755, 0, 1, 113, 348.16, 1309.2, 128.92, 20, 150, 165, 78, 3.893, 114, 11.55, 1.36, 700, 2050, 490.2, 88.9, 160.7, 96, 345.22, 1297.8, 3, 1, 1, 1, 128, 1
1496171406.2640052, 0, 1, 114, 351.2, 1321, 129.43, 20, 150, 163, 79, 3.877, 115, 11.62, 1.39, 720, 2100, 489.6, 91.1, 166.7, 96, 348.16, 1309.2, 3, 1, 1, 1, 128, 1
1496171409.3185556, 0, 1, 115, 354.24, 1332.8, 129.19, 20, 150, 164, 79, 3.885, 116, 11.83, 1.39, 710, 2150, 500.4, 89.6, 165.8, 96, 351.2, 1321, 3, 1, 1, 1, 128, 1
1496171412.2592854, 0, 1, 116, 357.17, 1344.1, 129.94, 20, 151, 161, 80, 3.862, 117, 11.56, 1.36, 710, 2110, 482.9, 87.5, 161.5, 96, 354.24, 1332.8, 3, 1, 1, 1, 128, 1
1496171415.3187747, 0, 1, 117, 360.23, 1355.9, 130.31, 20, 152, 160, 81, 3.851, 118, 11.35, 1.36, 710, 2060, 471.5, 88.4, 160.9, 96, 357.17, 1344.1, 3, 1, 1, 1, 128, 1
1496171418.2308242, 0, 1, 118, 363.15, 1367.1, 130.93, 20, 152, 158, 82, 3.833, 119, 11.61, 1.36, 710, 2140, 477.9, 84.6, 156.7, 96, 360.23, 1355.9, 3, 1, 1, 1, 128, 1
1496171421.2587943, 0, 1, 119, 366.19, 1378.7, 131.87, 20, 152, 154, 82, 3.805, 120, 11.34, 1.39, 730, 2070, 460, 83.6, 152.7, 96, 363.15, 1367.1, 3, 1, 1, 1, 128, 1
1496171424.171065, 0, 1, 120, 369.12, 1389.8, 131.7, 21, 152, 155, 83, 3.81, 121, 11.14, 1.36, 710, 2030, 453.1, 85.5, 148.9, 96, 366.19, 1378.7, 3, 1, 1, 1, 128, 1
1496171427.1425257, 0, 1, 121, 372.05, 1401, 131.66, 20, 152, 155, 84, 3.812, 122, 11.42, 1.39, 730, 2080, 464.7, 84.7, 157.7, 96, 369.12, 1389.8, 3, 1, 1, 1, 128, 1
1496171430.059565, 0, 1, 122, 374.99, 1412.3, 131.01, 20, 152, 157, 84, 3.831, 123, 11.21, 1.39, 720, 2020, 460.9, 87.7, 153, 96, 372.05, 1401, 3, 1, 1, 1, 128, 1
1496171432.9790154, 0, 1, 123, 377.91, 1423.5, 130.01, 21, 152, 161, 85, 3.86, 124, 11.28, 1.39, 720, 2020, 470.8, 84.4, 158.4, 97, 374.99, 1412.3, 3, 1, 1, 1, 128, 1
1496171435.8981552, 0, 1, 124, 380.84, 1434.8, 130.19, 21, 151, 160, 86, 3.855, 125, 11.08, 1.39, 720, 1970, 461.4, 86.2, 163.5, 96, 377.91, 1423.5, 3, 1, 1, 1, 128, 1
1496171438.7210855, 0, 1, 125, 383.65, 1445.7, 129.83, 21, 151, 162, 86, 3.866, 126, 11.14, 1.36, 710, 1980, 466.3, 87, 161.1, 96, 380.84, 1434.8, 3, 1, 1, 1, 128, 1
1496171441.7488964, 0, 1, 126, 386.71, 1457.5, 130.37, 20, 151, 160, 87, 3.849, 127, 11.56, 1.36, 710, 2120, 479.8, 88.7, 157.5, 97, 383.65, 1445.7, 3, 1, 1, 1, 128, 1
1496171444.6902568, 0, 1, 127, 389.63, 1468.8, 130.04, 20, 151, 161, 88, 3.859, 128, 11.36, 1.39, 720, 2040, 473.8, 86, 153.6, 96, 386.71, 1457.5, 3, 1, 1, 1, 128, 1
1496171447.6277964, 0, 1, 128, 392.56, 1480, 130.13, 21, 151, 161, 88, 3.856, 129, 11.27, 1.36, 700, 2040, 469.7, 89.5, 164.5, 96, 389.63, 1468.8, 3, 1, 1, 1, 128, 1
1496171450.661877, 0, 1, 129, 395.61, 1491.8, 130.33, 20, 152, 160, 89, 3.851, 130, 11.55, 1.36, 710, 2110, 479.8, 89.6, 161.9, 96, 392.56, 1480, 3, 1, 1, 1, 128, 1
1496171453.597577, 0, 1, 130, 398.53, 1503.1, 129.92, 20, 151, 161, 90, 3.863, 131, 11.56, 1.39, 720, 2090, 483.1, 90.9, 160.6, 96, 395.61, 1491.8, 3, 1, 1, 1, 128, 1
1496171456.629717, 0, 1, 131, 401.58, 1514.9, 129.36, 20, 152, 164, 91, 3.879, 132, 11.62, 1.36, 700, 2110, 489.8, 88.9, 163, 96, 398.53, 1503.1, 3, 1, 1, 1, 128, 1
1496171459.5759778, 0, 1, 132, 404.51, 1526.3, 129.67, 20, 152, 162, 91, 3.87, 133, 11.48, 1.36, 700, 2090, 481.7, 92.1, 165.7, 96, 401.58, 1514.9, 3, 1, 1, 1, 128, 1
1496171462.5108776, 0, 1, 133, 407.43, 1537.6, 128.98, 20, 152, 165, 92, 3.891, 134, 11.49, 1.36, 700, 2050, 487.3, 87, 160.7, 96, 404.51, 1526.3, 3, 1, 1, 1, 128, 1
1496171465.4498277, 0, 1, 134, 410.37, 1549, 129.73, 20, 153, 162, 93, 3.869, 135, 11.35, 1.39, 710, 2040, 476, 92.1, 166.1, 96, 407.43, 1537.6, 3, 1, 1, 1, 128, 1
1496171468.507487, 0, 1, 135, 413.42, 1561, 128.46, 20, 153, 167, 93, 3.907, 136, 11.56, 1.39, 710, 2050, 494.2, 89.6, 161.8, 96, 410.37, 1549, 3, 1, 1, 1, 128, 1
1496171471.3022876, 0, 1, 136, 416.24, 1571.9, 128.73, 21, 154, 166, 94, 3.899, 137, 11.34, 1.36, 700, 2010, 483, 89, 155.5, 96, 413.42, 1561, 3, 1, 1, 1, 128, 1
1496171474.3488572, 0, 1, 137, 419.28, 1583.7, 129.76, 20, 154, 162, 95, 3.868, 138, 11.63, 1.36, 710, 2120, 487.2, 86.2, 147.3, 96, 416.24, 1571.9, 3, 1, 1, 1, 128, 1
1496171477.3872478, 0, 1, 138, 422.33, 1595.4, 130.63, 20, 155, 159, 96, 3.842, 139, 11.49, 1.39, 720, 2090, 475, 91.7, 161.4, 96, 419.28, 1583.7, 3, 1, 1, 1, 128, 1
1496171480.3523285, 0, 1, 139, 425.25, 1606.7, 129.51, 20, 154, 163, 96, 3.875, 140, 11.63, 1.36, 700, 2120, 489.1, 90.2, 160.8, 97, 422.33, 1595.4, 3, 1, 1, 1, 128, 1
1496171483.3788295, 0, 1, 140, 428.29, 1618.5, 129.78, 20, 154, 162, 97, 3.867, 141, 11.7, 1.36, 700, 2150, 490.2, 92.6, 157.4, 96, 425.25, 1606.7, 3, 1, 1, 1, 128, 1
1496171486.4172297, 0, 1, 141, 431.35, 1630.4, 129.33, 20, 154, 164, 98, 3.881, 142, 11.56, 1.39, 720, 2080, 487.6, 89.6, 167.7, 96, 428.29, 1618.5, 3, 1, 1, 1, 128, 1
1496171489.3551197, 0, 1, 142, 434.28, 1641.7, 129.5, 20, 155, 163, 98, 3.875, 143, 11.69, 1.36, 700, 2140, 491.8, 89.8, 169.9, 96, 431.35, 1630.4, 3, 1, 1, 1, 128, 1
1496171492.270869, 0, 1, 143, 437.21, 1653, 129.54, 20, 155, 163, 99, 3.874, 144, 11.42, 1.36, 700, 2070, 480.1, 90.9, 162.2, 96, 434.28, 1641.7, 3, 1, 1, 1, 128, 1
1496171495.2122986, 0, 1, 144, 440.13, 1664.4, 129.17, 21, 155, 164, 100, 3.885, 145, 11.35, 1.36, 700, 2020, 480.1, 91.1, 166.6, 96, 437.21, 1653, 3, 1, 1, 1, 128, 1
1496171498.237088, 0, 1, 145, 443.17, 1676.2, 129.29, 20, 155, 164, 101, 3.882, 146, 11.56, 1.33, 690, 2110, 487.9, 88.5, 162, 96, 440.13, 1664.4, 3, 1, 1, 1, 128, 1
1496171501.1765683, 0, 1, 146, 446.12, 1687.6, 129.74, 21, 154, 162, 101, 3.868, 147, 11.28, 1.39, 700, 2040, 472.7, 93.9, 166.9, 96, 443.17, 1676.2, 3, 1, 1, 1, 128, 1
1496171504.0887887, 0, 1, 147, 449.05, 1699.1, 128.47, 20, 155, 167, 102, 3.907, 148, 11.55, 1.36, 700, 2050, 494, 91.1, 161.3, 97, 446.12, 1687.6, 3, 1, 1, 1, 128, 1
1496171507.0262585, 0, 1, 148, 451.96, 1710.4, 128.61, 20, 155, 166, 103, 3.902, 149, 11.57, 1.39, 720, 2050, 493.4, 88.1, 164.2, 96, 449.05, 1699.1, 3, 1, 1, 1, 128, 1
1496171509.9703383, 0, 1, 149, 454.9, 1721.8, 129.09, 20, 155, 165, 103, 3.888, 150, 11.49, 1.36, 700, 2060, 486.5, 92.1, 174.4, 96, 451.96, 1710.4, 3, 1, 1, 1, 128, 1
1496171513.0343387, 0, 1, 150, 457.94, 1733.7, 129.04, 20, 155, 165, 104, 3.889, 151, 11.68, 1.36, 700, 2130, 495, 92.7, 177.3, 96, 454.9, 1721.8, 3, 1, 1, 1, 128, 1
1496171515.9436085, 0, 1, 151, 460.88, 1745.2, 128.44, 20, 155, 167, 105, 3.907, 152, 11.49, 1.39, 710, 2030, 491.4, 89.5, 168.5, 96, 457.94, 1733.7, 3, 1, 1, 1, 128, 1
1496171518.883538, 0, 1, 152, 463.8, 1756.6, 128.17, 21, 155, 168, 106, 3.916, 153, 11.42, 1.42, 710, 2010, 490.5, 91, 159.7, 96, 460.88, 1745.2, 3, 1, 1, 1, 128, 1
1496171521.786388, 0, 1, 153, 466.73, 1768.1, 127.62, 21, 155, 170, 106, 3.933, 154, 11.28, 1.39, 690, 1960, 488.5, 90.2, 159.5, 96, 463.8, 1756.6, 3, 1, 1, 1, 128, 1
1496171524.7263985, 0, 1, 154, 469.66, 1779.6, 128.02, 21, 156, 169, 107, 3.92, 155, 11.42, 1.42, 710, 1990, 491.8, 89.8, 164.8, 96, 466.73, 1768.1, 3, 1, 1, 1, 128, 1
1496171527.5497482, 0, 1, 155, 472.48, 1790.7, 127.8, 21, 155, 170, 108, 3.927, 156, 11.34, 1.42, 710, 1970, 489.8, 90.5, 161.7, 96, 469.66, 1779.6, 3, 1, 1, 1, 128, 1
1496171530.456158, 0, 1, 156, 475.41, 1802.3, 127.44, 21, 156, 171, 108, 3.938, 157, 11.27, 1.42, 710, 1940, 489.6, 87, 155.7, 96, 472.48, 1790.7, 3, 1, 1, 1, 128, 1
1496171533.3066869, 0, 1, 157, 478.22, 1813.2, 128.62, 21, 155, 166, 109, 3.902, 158, 11.41, 1.36, 700, 2010, 486.5, 88.6, 164.8, 96, 475.41, 1802.3, 3, 1, 1, 1, 128, 1
1496171536.2157764, 0, 1, 158, 481.15, 1824.6, 128.98, 21, 155, 165, 110, 3.891, 159, 11.2, 1.36, 700, 1980, 475.1, 86.3, 150.3, 96, 478.22, 1813.2, 3, 1, 1, 1, 128, 1
1496171539.0381668, 0, 1, 159, 483.96, 1835.5, 129.32, 21, 155, 164, 110, 3.881, 160, 11.07, 1.36, 700, 1950, 467.1, 89.4, 172.1, 97, 481.15, 1824.6, 3, 1, 1, 1, 128, 1
1496171541.9456365, 0, 1, 160, 486.88, 1846.8, 129.06, 21, 154, 165, 111, 3.889, 161, 11.3, 1.36, 700, 2000, 478.5, 84.2, 162.3, 97, 483.96, 1835.5, 3, 1, 1, 1, 128, 1
1496171544.7735667, 0, 1, 161, 489.69, 1857.7, 129.83, 21, 154, 162, 112, 3.866, 162, 10.87, 1.39, 720, 1890, 455.3, 82.1, 157.7, 96, 486.88, 1846.8, 3, 1, 1, 1, 128, 1
1496171547.7055464, 0, 1, 162, 492.63, 1869, 130.71, 21, 154, 159, 113, 3.839, 163, 11, 1.36, 710, 1970, 454.3, 83.5, 149.1, 97, 489.69, 1857.7, 3, 1, 1, 1, 128, 1
1496171550.527166, 0, 1, 163, 495.44, 1879.8, 130.57, 21, 154, 159, 113, 3.844, 164, 11.09, 1.39, 720, 1980, 458.9, 86.9, 164.8, 97, 492.63, 1869, 3, 1, 1, 1, 128, 1
1496171553.4656851, 0, 1, 164, 498.37, 1891.1, 130.07, 21, 155, 161, 114, 3.858, 165, 11.01, 1.36, 710, 1970, 459.3, 82.5, 148.3, 96, 495.44, 1879.8, 3, 1, 1, 1, 128, 1
1496171556.255305, 0, 1, 165, 501.17, 1901.8, 130.95, 21, 155, 158, 115, 3.832, 166, 11.01, 1.36, 710, 1980, 453, 85.9, 159.5, 96, 498.37, 1891.1, 3, 1, 1, 1, 128, 1
1496171559.1655047, 0, 1, 166, 504.11, 1913.1, 130.63, 21, 155, 159, 115, 3.842, 167, 11, 1.36, 710, 1970, 455, 82.5, 145.6, 96, 501.17, 1901.8, 3, 1, 1, 1, 128, 1
1496171561.9855742, 0, 1, 167, 506.93, 1923.9, 131.05, 21, 155, 157, 116, 3.829, 168, 10.94, 1.39, 730, 1950, 449.3, 82.9, 142.7, 96, 504.11, 1913.1, 3, 1, 1, 1, 128, 1
1496171564.925084, 0, 1, 168, 509.85, 1935.1, 130.99, 21, 155, 158, 117, 3.831, 169, 11.07, 1.39, 730, 1980, 455.3, 83.8, 154.7, 96, 506.93, 1923.9, 3, 1, 1, 1, 128, 1
1496171567.748704, 0, 1, 169, 512.67, 1946, 130.57, 21, 155, 159, 117, 3.844, 170, 11.07, 1.39, 720, 1980, 458.3, 89.2, 153.9, 97, 509.85, 1935.1, 3, 1, 1, 1, 128, 1
1496171570.6798239, 0, 1, 170, 515.59, 1957.3, 129.24, 21, 155, 164, 118, 3.883, 171, 11.36, 1.39, 720, 2010, 479.9, 86.5, 159.7, 96, 512.67, 1946, 3, 1, 1, 1, 128, 1
1496171573.4796734, 0, 1, 171, 518.41, 1968.3, 129.14, 21, 155, 164, 119, 3.886, 172, 11.01, 1.36, 700, 1930, 465.7, 86.3, 161, 96, 515.59, 1957.3, 3, 1, 1, 1, 128, 1
1496171576.5057135, 0, 1, 172, 521.45, 1980.1, 129.33, 20, 156, 164, 119, 3.88, 173, 11.41, 1.42, 730, 2010, 481.4, 86.1, 161.2, 96, 518.41, 1968.3, 3, 1, 1, 1, 128, 1
1496171579.3550339, 0, 1, 173, 524.26, 1991, 128.99, 21, 156, 165, 120, 3.891, 174, 11.14, 1.39, 710, 1950, 472.4, 89.3, 152.8, 96, 521.45, 1980.1, 3, 1, 1, 1, 128, 1
1496171582.2713938, 0, 2, 174, 527.19, 2002.5, 128.21, 21, 156, 168, 121, 3.914, 175, 11.27, 1.39, 710, 1970, 484, 86.6, 156.6, 96, 524.26, 1991, 3, 1, 1, 1, 128, 2
1496171585.084674, 0, 2, 175, 530, 2013.4, 128.74, 21, 156, 166, 121, 3.898, 176, 11.07, 1.36, 700, 1940, 471.1, 84.3, 159.3, 96, 527.19, 2002.5, 3, 1, 1, 1, 128, 2
1496171587.9094746, 0, 2, 176, 532.82, 2024.3, 129.68, 21, 156, 162, 122, 3.87, 177, 11.14, 1.39, 720, 1960, 467.4, 88.1, 161.2, 96, 530, 2013.4, 3, 1, 1, 1, 128, 2
1496171590.816494, 0, 2, 177, 535.75, 2035.9, 128.23, 21, 155, 168, 123, 3.914, 178, 11.07, 1.42, 710, 1920, 475, 90.7, 164, 96, 532.82, 2024.3, 3, 1, 1, 1, 128, 2
1496171593.6343646, 0, 2, 178, 538.57, 2046.9, 127.53, 21, 155, 171, 123, 3.935, 179, 11.06, 1.36, 690, 1910, 480.1, 86.1, 145.1, 97, 535.75, 2035.9, 3, 1, 1, 1, 128, 2
1496171596.4542649, 0, 2, 179, 541.37, 2057.9, 128.32, 21, 155, 168, 124, 3.911, 180, 11.15, 1.39, 710, 1940, 477.9, 88.2, 160.7, 96, 538.57, 2046.9, 3, 1, 1, 1, 128, 2
1496171599.2784152, 0, 2, 180, 544.18, 2068.9, 128.04, 21, 155, 169, 125, 3.92, 181, 11.21, 1.42, 710, 1960, 482.5, 93, 164, 96, 541.37, 2057.9, 3, 1, 1, 1, 128, 2
1496171602.1844964, 0, 2, 181, 547.12, 2080.5, 126.88, 21, 156, 173, 126, 3.956, 182, 11.28, 1.39, 690, 1950, 494.5, 88, 161.2, 96, 544.18, 2068.9, 3, 1, 1, 1, 128, 2
1496171605.0040662, 0, 2, 182, 549.93, 2091.5, 127.87, 21, 156, 169, 126, 3.925, 183, 11.27, 1.42, 710, 1950, 486.6, 91.5, 155.1, 96, 547.12, 2080.5, 3, 1, 1, 1, 128, 2
1496171607.9143965, 0, 2, 183, 552.86, 2103.1, 127.14, 21, 156, 172, 127, 3.948, 184, 11.34, 1.42, 710, 1950, 495.2, 87.1, 155.4, 96, 549.93, 2091.5, 3, 1, 1, 1, 128, 2
1496171610.7665565, 0, 2, 184, 555.67, 2114.1, 127.89, 21, 156, 169, 128, 3.924, 185, 11.27, 1.42, 710, 1950, 486.3, 89.2, 161, 96, 552.86, 2103.1, 3, 1, 1, 1, 128, 2
1496171613.680527, 0, 2, 185, 558.6, 2125.6, 127.94, 21, 156, 169, 128, 3.923, 186, 11.21, 1.36, 700, 1950, 483.4, 87.5, 156, 96, 555.67, 2114.1, 3, 1, 1, 1, 128, 2
1496171616.464677, 0, 2, 186, 561.41, 2136.6, 128.41, 21, 157, 167, 129, 3.908, 187, 11.13, 1.39, 710, 1940, 476.4, 87.1, 153.4, 96, 558.6, 2125.6, 3, 1, 1, 1, 128, 2
1496171619.2869868, 0, 2, 187, 564.23, 2147.7, 127.85, 22, 157, 169, 130, 3.925, 188, 10.93, 1.39, 690, 1900, 471.7, 93.6, 167.5, 96, 561.41, 2136.6, 3, 1, 1, 1, 128, 2
1496171622.106137, 0, 2, 188, 567.04, 2158.8, 126.77, 21, 157, 174, 130, 3.959, 189, 11.12, 1.39, 690, 1910, 488.4, 87.1, 149.6, 96, 564.23, 2147.7, 3, 1, 1, 1, 128, 2
1496171624.9238775, 0, 2, 189, 569.86, 2169.9, 127.54, 21, 157, 171, 131, 3.935, 190, 11.27, 1.42, 700, 1950, 489, 91.8, 164.5, 96, 567.04, 2158.8, 3, 1, 1, 1, 128, 2
1496171627.7467973, 0, 2, 190, 572.67, 2181, 126.65, 21, 156, 174, 132, 3.963, 191, 11.21, 1.42, 700, 1920, 493, 91.8, 174.1, 96, 569.86, 2169.9, 3, 1, 1, 1, 128, 2
1496171630.5649874, 0, 2, 191, 575.48, 2192.3, 125.91, 21, 156, 177, 133, 3.986, 192, 11.27, 1.42, 700, 1920, 501.9, 93, 167.5, 96, 572.67, 2181, 3, 1, 1, 1, 128, 2
1496171633.5054579, 0, 2, 192, 578.4, 2203.9, 126.24, 21, 157, 176, 133, 3.976, 193, 11.48, 1.42, 710, 1970, 508.4, 87.5, 165.9, 96, 575.48, 2192.3, 3, 1, 1, 1, 128, 2
1496171636.3266175, 0, 2, 193, 581.21, 2215, 127.07, 21, 157, 173, 134, 3.95, 194, 11.21, 1.42, 700, 1920, 490, 92.1, 163.1, 96, 578.4, 2203.9, 3, 1, 1, 1, 128, 2
1496171639.1157076, 0, 2, 194, 584.03, 2226.2, 126.28, 21, 156, 176, 135, 3.974, 195, 11.14, 1.39, 690, 1910, 493.2, 87.7, 166.9, 96, 581.21, 2215, 3, 1, 1, 1, 128, 2
1496171641.9351082, 0, 2, 195, 586.84, 2237.2, 127.4, 21, 156, 171, 135, 3.939, 196, 11.13, 1.42, 700, 1910, 484, 89.2, 160.2, 96, 584.03, 2226.2, 3, 1, 1, 1, 128, 2
1496171644.7278485, 0, 2, 196, 589.66, 2248.4, 127.03, 21, 155, 173, 136, 3.951, 197, 11.06, 1.42, 710, 1880, 483.6, 86.2, 151.5, 96, 586.84, 2237.2, 3, 1, 1, 1, 128, 2
1496171647.4235384, 0, 2, 197, 592.34, 2259, 126.5, 22, 155, 175, 137, 3.967, 198, 10.66, 1.42, 700, 1780, 470.1, 91.6, 166.9, 96, 589.66, 2248.4, 3, 1, 1, 1, 128, 2
1496171650.243969, 0, 2, 198, 595.16, 2270.3, 125.31, 22, 155, 180, 137, 4.005, 199, 11.08, 1.42, 700, 1860, 497.8, 89.6, 166, 96, 592.34, 2259, 3, 1, 1, 1, 128, 2
1496171652.950839, 0, 2, 199, 597.86, 2281.1, 125.41, 22, 156, 180, 138, 4.002, 200, 10.94, 1.39, 680, 1840, 490.8, 90.7, 158.7, 96, 595.16, 2270.3, 3, 1, 1, 1, 128, 2
1496171655.6138692, 0, 2, 200, 600.55, 2291.9, 125.25, 22, 156, 180, 139, 4.007, 201, 10.8, 1.39, 680, 1810, 485.8, 91, 163.4, 96, 597.86, 2281.1, 3, 1, 1, 1, 128, 2
1496171658.3185687, 0, 2, 201, 603.24, 2302.7, 124.98, 22, 157, 181, 140, 4.016, 202, 10.92, 1.42, 690, 1820, 493.7, 91.1, 162.3, 96, 600.55, 2291.9, 3, 1, 1, 1, 128, 2
1496171661.1404388, 0, 2, 202, 606.06, 2314.1, 124.75, 22, 157, 182, 140, 4.023, 203, 11.07, 1.42, 690, 1850, 501.9, 93, 170.9, 96, 603.24, 2302.7, 3, 1, 1, 1, 128, 2
1496171663.8333685, 0, 2, 203, 608.75, 2324.9, 124.15, 22, 157, 185, 141, 4.043, 204, 10.87, 1.39, 680, 1810, 497.8, 90.5, 155.3, 96, 606.06, 2314.1, 3, 1, 1, 1, 128, 2
1496171666.5248585, 0, 2, 204, 611.44, 2335.8, 124.42, 22, 158, 184, 142, 4.034, 205, 11.01, 1.42, 690, 1830, 502, 92.7, 163.4, 96, 608.75, 2324.9, 3, 1, 1, 1, 128, 2
1496171669.2274883, 0, 2, 205, 614.15, 2346.8, 123.97, 22, 158, 186, 142, 4.049, 206, 10.93, 1.42, 690, 1800, 502, 90.1, 163, 96, 611.44, 2335.8, 3, 1, 1, 1, 128, 2
1496171671.9035182, 0, 2, 206, 616.84, 2357.7, 123.83, 23, 158, 187, 143, 4.053, 207, 10.59, 1.42, 690, 1720, 487.6, 87.6, 155.2, 96, 614.15, 2346.8, 3, 1, 1, 1, 128, 2
1496171674.5142987, 0, 2, 207, 619.41, 2368, 124.5, 22, 158, 184, 144, 4.032, 208, 10.8, 1.42, 690, 1780, 491.7, 87.8, 161, 96, 616.84, 2357.7, 3, 1, 1, 1, 128, 2
1496171677.1870284, 0, 2, 208, 622.12, 2378.9, 124.94, 22, 159, 182, 144, 4.017, 209, 10.87, 1.42, 690, 1800, 491.7, 90.2, 163.8, 96, 619.41, 2368, 3, 1, 1, 1, 128, 2
1496171679.8829489, 0, 2, 209, 624.81, 2389.8, 124.55, 23, 159, 183, 145, 4.03, 210, 10.65, 1.39, 670, 1760, 484.7, 90.3, 165.7, 96, 622.12, 2378.9, 3, 1, 1, 1, 128, 2
1496171682.5830483, 0, 2, 210, 627.5, 2400.6, 124.98, 22, 160, 181, 146, 4.016, 211, 10.72, 1.36, 660, 1800, 484.6, 88.7, 146.8, 97, 624.81, 2389.8, 3, 1, 1, 1, 128, 2
1496171685.2852883, 0, 2, 211, 630.2, 2411.3, 125.99, 22, 160, 177, 146, 3.984, 212, 11.02, 1.42, 700, 1850, 490, 88.6, 164.4, 96, 627.5, 2400.6, 3, 1, 1, 1, 128, 2
1496171688.0731082, 0, 2, 212, 633.01, 2422.6, 125.71, 22, 160, 178, 147, 3.993, 213, 10.8, 1.42, 700, 1800, 482.5, 91.6, 165.4, 96, 630.2, 2411.3, 3, 1, 1, 1, 128, 2
1496171690.7729383, 0, 2, 213, 635.7, 2433.4, 124.82, 22, 160, 182, 148, 4.021, 214, 11, 1.42, 690, 1830, 498.5, 89.8, 169.1, 96, 633.01, 2422.6, 3, 1, 1, 1, 128, 2
1496171693.4725883, 0, 2, 214, 638.4, 2444.2, 125.09, 22, 161, 181, 149, 4.012, 215, 10.86, 1.42, 700, 1800, 490, 87.6, 158.8, 96, 635.7, 2433.4, 3, 1, 1, 1, 128, 2
1496171696.1724288, 0, 2, 215, 641.09, 2455, 125.44, 22, 161, 179, 149, 4.001, 216, 10.88, 1.42, 700, 1810, 487.9, 89.7, 156.3, 97, 638.4, 2444.2, 3, 1, 1, 1, 128, 2
1496171698.874909, 0, 2, 216, 643.79, 2465.8, 125.42, 22, 161, 180, 150, 4.002, 217, 10.88, 1.39, 680, 1830, 488, 88.1, 162.3, 96, 641.09, 2455, 3, 1, 1, 1, 128, 2
1496171701.6629992, 0, 2, 217, 646.6, 2477, 126.02, 22, 161, 177, 151, 3.983, 218, 10.86, 1.42, 700, 1820, 482.8, 91.7, 173.6, 96, 643.79, 2465.8, 3, 1, 1, 1, 128, 2
1496171704.3640394, 0, 2, 218, 649.29, 2487.8, 125.24, 22, 161, 180, 151, 4.008, 219, 10.86, 1.39, 680, 1820, 488.9, 86.3, 157.9, 96, 646.6, 2477, 3, 1, 1, 1, 128, 2
1496171707.069609, 0, 2, 219, 651.99, 2498.5, 126.07, 22, 161, 177, 152, 3.981, 220, 10.86, 1.45, 710, 1800, 482, 90.3, 169.6, 96, 649.29, 2487.8, 3, 1, 1, 1, 128, 2
1496171709.767609, 0, 2, 220, 654.68, 2509.3, 124.98, 22, 161, 181, 153, 4.016, 221, 10.93, 1.39, 680, 1840, 494, 92.6, 161.5, 96, 651.99, 2498.5, 3, 1, 1, 1, 128, 2
1496171712.462259, 0, 2, 221, 657.37, 2520.1, 125.08, 22, 161, 181, 153, 4.013, 222, 10.8, 1.33, 670, 1810, 487.1, 84.8, 146.8, 97, 654.68, 2509.3, 3, 1, 1, 1, 128, 2
